Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students,Primary Instructor
2011,Spring,2011-sp,ART,100,Understanding Visual Culture,ONL,1,30,6,6,4,2,2,1,0,0,1,0,1,0,54,"Burns, Jennifer"
2011,Spring,2011-sp,ARTD,202,Industrial Design II,LAB,0,2,8,11,5,5,5,3,1,0,0,0,0,0,40,"McDonagh, Deana C"
2011,Spring,2011-sp,ARTD,211,Design History Survey,LEC,27,38,5,0,1,0,0,0,0,0,0,0,0,0,71,"Jennings, John"
2011,Spring,2011-sp,ARTD,228,Computer Applications I,LAB,0,10,10,8,5,3,2,1,0,0,0,0,0,0,39,"Elwell, Michael"
2011,Spring,2011-sp,ARTD,302,Industrial Design IV,LAB,0,7,0,1,11,2,7,8,0,0,0,2,0,0,38,"McDonagh, Deana C"
2011,Spring,2011-sp,ARTD,330,Design Drawing II,LAB,0,3,3,7,10,1,0,0,0,0,0,0,0,0,24,"Reeder, Kevin"
2011,Spring,2011-sp,ARTD,402,Industrial Design VI,LAB,4,5,10,13,3,0,0,0,0,0,0,0,0,0,35,"Shin, Sung Soo"
2011,Spring,2011-sp,ARTD,411,Advanced Graphic Design II,LAB,0,16,2,0,1,0,1,1,0,0,0,0,0,0,21,"Gunji-Ballsrud, Jennifer"
2011,Spring,2011-sp,ARTH,115,Art in a Global Context,DIS,0,2,7,4,9,0,0,0,0,0,0,0,0,0,22,"Kienle, Miriam E"
2011,Spring,2011-sp,ARTH,115,Art in a Global Context,DIS,0,4,6,1,10,0,0,1,0,0,0,0,0,0,22,"Gonzalez, Maria Del Mar"
2011,Spring,2011-sp,ARTH,115,Art in a Global Context,DIS,0,1,2,5,11,0,1,1,0,0,0,0,0,0,21,"White, Rachel R"
2011,Spring,2011-sp,ARTH,115,Art in a Global Context,DIS,0,2,6,7,6,1,0,0,0,0,0,0,0,0,22,"White, Rachel R"
2011,Spring,2011-sp,ARTH,235,Baroque Art,LEC,0,5,4,7,2,1,1,4,0,0,1,0,0,0,25,"Rosenthal, Lisa"
2011,Spring,2011-sp,ARTH,299,Spec Topics in Art History,LEC,0,2,5,7,6,2,3,1,0,1,0,0,0,0,27,"Vazquez, Oscar"
2011,Spring,2011-sp,ARTH,402,Ways of Seeing in Edo Japan,LEC,0,3,15,3,6,6,3,2,2,2,1,1,0,0,44,"Burkus-Chasson, Anne"
2011,Spring,2011-sp,ARTH,441,Realism to Post-Impressionism,LCD,0,7,4,6,11,2,2,0,0,0,0,0,0,0,32,"O'Brien, David J"
2011,Spring,2011-sp,ARTS,351,Intermediate Studio II,LAB,0,10,3,5,3,1,1,2,0,0,0,0,0,0,25,"Griffis, Ryan"
2011,Spring,2011-sp,ARTS,499,Special Topics in Studio Art,LAB,0,9,7,4,1,0,0,0,0,0,0,0,0,0,21,"Kostell, Steve"
2011,Spring,2011-sp,ASTR,100,Perspectives in Astronomy,LEC,0,92,0,0,88,0,0,30,0,0,4,0,5,2,219,"Myers, Adam"
2011,Spring,2011-sp,ASTR,121,The Solar System,LEC,0,7,14,19,21,17,20,13,4,1,3,0,4,2,123,"Sutton, Edmund C"
2011,Spring,2011-sp,ASTR,122,Stars and Galaxies,LEC,0,43,0,0,53,0,0,36,0,0,5,0,3,2,140,"Thompson, Laird A"
2011,Spring,2011-sp,ASTR,150,Killer Skies: Astro-Disasters,LEC,48,84,54,36,28,12,10,5,2,2,2,1,3,1,287,"Dunne, Bryan C"
2011,Spring,2011-sp,ASTR,210,General Astronomy,LEC,4,16,7,8,9,5,6,4,1,1,1,2,0,0,64,"Fields, Brian D"
2011,Spring,2011-sp,ASTR,330,Extraterrestrial Life,LEC,2,16,1,1,1,0,0,0,0,0,0,0,0,0,21,"Looney, Leslie W"
2011,Spring,2011-sp,ASTR,405,Solar System and IS Medium,LEC,2,3,2,2,3,1,2,3,1,1,2,0,0,0,22,"Wong, Tony"
2011,Spring,2011-sp,ATMS,100,Introduction to Meteorology,LEC,24,56,40,24,31,15,7,7,2,4,3,1,1,1,215,"McFarquhar, Greg M"
2011,Spring,2011-sp,ATMS,100,Introduction to Meteorology,LEC,33,78,51,41,74,7,8,10,4,1,2,3,2,1,314,"Frame, Jeffrey"
2011,Spring,2011-sp,ATMS,120,Severe and Hazardous Weather,LEC,164,41,15,17,15,7,3,3,0,3,1,1,0,0,270,"Snodgrass, Eric R"
2011,Spring,2011-sp,ATMS,120,Severe and Hazardous Weather,LEC,177,45,16,12,8,6,1,3,0,1,0,1,0,0,270,"Snodgrass, Eric R"
2011,Spring,2011-sp,ATMS,201,General Meteorology,LCD,19,8,7,1,2,1,0,0,1,0,0,0,0,0,39,"Snodgrass, Eric R"
2011,Spring,2011-sp,ATMS,304,Atmospheric Radiation,LEC,3,2,0,4,8,7,2,0,1,0,0,1,0,1,28,"Di Girolamo, Larry"
2011,Spring,2011-sp,ATMS,305,Computing and Data Analysis,LEC,0,5,5,2,4,2,2,0,1,2,0,0,5,0,28,"Baidya Roy, Somnath"
2011,Spring,2011-sp,ATMS,313,Weather Forecasting,LCD,2,7,3,3,11,1,2,0,0,1,0,0,0,0,30,"Frame, Jeffrey"
2011,Spring,2011-sp,ATMS,314,Mesoscale Processes,LEC,1,4,2,3,9,6,4,2,0,0,3,0,0,0,34,"Frame, Jeffrey"
2011,Spring,2011-sp,ATMS,444,Arctic Meteorology and Climate,LEC,0,17,4,1,1,0,0,0,0,0,0,0,0,0,23,"Walsh, John E"
2011,Spring,2011-sp,AVI,497,Special Topics in Aviation,LEC,1,8,5,7,6,0,2,0,1,0,0,0,0,0,30,"Talleur, Donald A"
2011,Spring,2011-sp,BADM,300,The Legal Environment of Bus,LEC,0,44,26,34,26,39,34,24,21,11,10,5,9,0,283,"Roszkowski, Mark E"
2011,Spring,2011-sp,BADM,300,The Legal Environment of Bus,LCD,3,18,0,0,7,0,0,3,1,0,0,0,0,0,32,"Kindt, John W"
2011,Spring,2011-sp,BADM,300,The Legal Environment of Bus,LCD,15,15,0,0,13,0,0,7,0,0,0,0,0,0,50,"Kindt, John W"
2011,Spring,2011-sp,BADM,310,Mgmt and Organizational Beh,LEC,117,94,89,87,70,59,40,30,23,7,11,2,4,2,633,"Love, E G"
2011,Spring,2011-sp,BADM,311,Individual Behavior in Orgs,LCD,0,6,25,11,7,1,1,0,0,0,0,0,0,0,51,"Gajendran, Ravi S"
2011,Spring,2011-sp,BADM,311,Individual Behavior in Orgs,LCD,0,4,15,9,3,1,0,0,0,0,0,0,0,0,32,"Gajendran, Ravi S"
2011,Spring,2011-sp,BADM,312,Org Design and Environment,LCD,0,8,7,4,6,4,3,2,0,0,0,0,0,0,34,"Bednar, Michael K"
2011,Spring,2011-sp,BADM,313,Human Resource Management,LCD,3,9,11,7,2,4,0,1,0,0,0,0,0,0,37,"Fang, Chichun"
2011,Spring,2011-sp,BADM,320,Principles of Marketing,LEC,20,78,93,91,70,67,39,30,19,13,6,5,1,3,532,"Preis, Michael W"
2011,Spring,2011-sp,BADM,320,Principles of Marketing,ONL,0,6,14,4,3,0,1,0,0,0,0,0,0,0,28,"Echambadi, Rajagopal"
2011,Spring,2011-sp,BADM,321,Principles of Retailing,LCD,0,9,4,6,4,1,0,0,0,0,0,0,0,0,24,"Tang, Ya"
2011,Spring,2011-sp,BADM,322,Marketing Research,LCD,3,9,5,4,4,0,0,0,0,0,1,0,0,0,26,"Liu, Yunchuan"
2011,Spring,2011-sp,BADM,322,Marketing Research,LCD,7,20,14,10,6,5,2,0,0,0,0,0,0,0,64,"Liu, Yunchuan"
2011,Spring,2011-sp,BADM,323,Marketing Communications,LCD,0,15,31,3,0,0,0,0,0,0,0,0,0,0,49,"White, Tiffany B"
2011,Spring,2011-sp,BADM,327,Marketing to Business and Govt,LCD,1,2,8,6,10,7,3,1,1,0,1,1,0,0,41,"Bushey, Erik A"
2011,Spring,2011-sp,BADM,335,Supply Chain Management Basics,LCD,11,16,4,3,2,1,0,0,0,0,0,0,0,0,37,"Kulkarni, Atul A"
2011,Spring,2011-sp,BADM,350,IT for Networked Organizations,LCD,0,9,8,17,10,7,1,0,0,0,1,0,0,0,53,"Subramanyam, Ramanath"
2011,Spring,2011-sp,BADM,350,IT for Networked Organizations,LCD,3,12,11,16,5,6,2,0,0,0,0,0,0,1,55,"Subramanyam, Ramanath"
2011,Spring,2011-sp,BADM,352,Database Design and Management,LCD,1,1,8,8,12,5,5,2,1,0,0,1,0,0,44,"Sachdev, Vishal"
2011,Spring,2011-sp,BADM,374,Management Decision Models,LCD,1,6,5,7,5,4,2,1,0,0,0,0,1,0,32,"Engelbrecht-Wig, Richard"
2011,Spring,2011-sp,BADM,374,Management Decision Models,LCD,1,4,5,1,4,3,2,1,3,0,1,1,0,0,26,"Engelbrecht-Wig, Richard"
2011,Spring,2011-sp,BADM,374,Management Decision Models,LCD,2,11,2,6,3,1,4,2,2,0,0,0,0,0,33,"Engelbrecht-Wig, Richard"
2011,Spring,2011-sp,BADM,375,Business Process Management,LCD,2,8,7,14,13,2,6,0,1,0,0,0,0,1,53,"Lim, Michael K"
2011,Spring,2011-sp,BADM,375,Business Process Management,LCD,5,10,6,16,9,6,2,0,0,0,0,0,0,0,54,"Lim, Michael K"
2011,Spring,2011-sp,BADM,375,Business Process Management,LCD,0,21,1,6,4,1,1,0,0,0,2,0,0,1,36,"Gurumurthi, Suryanarayana"
2011,Spring,2011-sp,BADM,378,Logistics Management,LCD,2,10,15,6,8,3,4,0,0,1,1,3,0,0,53,"Agrawal, Anupam"
2011,Spring,2011-sp,BADM,379,Business Process Improvement,LCD,0,5,7,7,9,5,0,1,0,0,0,0,0,0,34,"Taghaboni-Dutta, Fataneh"
2011,Spring,2011-sp,BADM,380,International Business,LCD,6,10,8,8,3,3,0,0,1,0,0,0,0,0,39,"Jeong, Seonhee"
2011,Spring,2011-sp,BADM,380,International Business,LCD,1,4,8,17,12,7,3,2,1,0,0,0,0,0,55,"Bucheli, Marcelo"
2011,Spring,2011-sp,BADM,381,Multinational Management,LCD,0,5,10,13,6,0,1,1,1,0,0,0,0,1,37,"Cheng, Joseph L"
2011,Spring,2011-sp,BADM,382,International Marketing,LCD,17,9,0,0,5,0,0,1,0,0,0,0,0,0,32,"Alexandre, Maria T"
2011,Spring,2011-sp,BADM,382,International Marketing,LCD,12,22,0,0,5,0,0,0,0,0,0,0,0,0,39,"Alexandre, Maria T"
2011,Spring,2011-sp,BADM,403,Principles of Business Law,LCD,0,60,16,14,20,13,7,12,6,5,1,0,4,0,158,"Roszkowski, Mark E"
2011,Spring,2011-sp,BADM,420,Advanced Marketing Management,LCD,0,20,15,1,4,0,0,0,0,0,0,0,0,0,40,"Kulkarni, Atul A"
2011,Spring,2011-sp,BADM,420,Advanced Marketing Management,LCD,1,5,8,4,2,1,0,0,0,0,0,0,0,0,21,"Ilhan, Behice E"
2011,Spring,2011-sp,BADM,445,Small Business Consulting,LCD,8,12,1,1,4,0,0,0,0,0,0,0,0,0,26,"Kurtz, Jeffrey M"
2011,Spring,2011-sp,BADM,445,Small Business Consulting,LCD,0,13,7,8,7,0,0,0,0,0,0,0,0,0,35,"Lanesskog, Stig"
2011,Spring,2011-sp,BADM,446,Entrepreneurship Sm Bus Form,LCD,0,10,19,11,9,2,1,0,0,0,0,0,0,0,52,"Bercovitz, Janet E"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,0,14,15,7,3,1,1,0,0,0,0,0,1,0,42,"Fertig, Kevin"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,5,11,11,7,3,5,0,1,0,0,0,0,0,0,43,"Sleptsov, Alexander"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,2,30,10,1,1,0,0,0,0,0,0,0,1,0,45,"Fertig, Kevin"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,2,25,7,3,5,1,0,2,0,0,0,0,0,0,45,"Echambadi, Rajagopal"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,2,14,9,6,9,4,1,0,0,0,0,0,0,0,45,"Sleptsov, Alexander"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,2,37,3,0,1,1,0,0,0,0,0,0,0,1,44,"Echambadi, Rajagopal"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,2,7,11,6,7,6,1,3,1,0,0,0,0,0,44,"Sleptsov, Alexander"
2011,Spring,2011-sp,BADM,449,Business Policy and Strategy,LCD,0,9,11,5,2,2,2,1,0,0,0,0,0,0,32,"Sleptsov, Alexander"
2011,Spring,2011-sp,BADM,453,Decision Support Systems,LCD,2,4,13,8,0,0,0,0,0,0,0,0,0,0,27,"Tafti, Ali"
2011,Spring,2011-sp,BADM,508,Organizational Behavior,LCD,0,8,15,9,16,2,0,0,0,0,0,0,0,0,50,"Northcraft, Gregory B"
2011,Spring,2011-sp,BADM,509,Managing Organizations,LCD,0,12,6,4,5,0,0,0,0,0,0,0,0,0,27,"Kraatz, Matthew S"
2011,Spring,2011-sp,BADM,521,Marketing Strategy,LCD,0,5,22,5,0,0,0,0,0,0,0,0,0,0,32,"Fang, Er"
2011,Spring,2011-sp,BADM,524,Pricing Strategy and Tactics,LCD,4,18,6,1,2,0,0,0,0,0,0,0,0,0,31,"Liu, Yunchuan"
2011,Spring,2011-sp,BADM,525,New Product Development,LCD,0,11,26,10,0,0,0,0,0,0,0,0,0,0,47,"Fang, Er"
2011,Spring,2011-sp,BADM,543,Technology Strategy,LCD,0,19,11,15,9,0,0,0,0,0,0,0,0,0,54,"Miller, Douglas J"
2011,Spring,2011-sp,BADM,544,Strategic Management,LCD,1,15,8,2,2,0,0,0,0,0,0,0,0,0,28,"Mahoney, Joseph T"
2011,Spring,2011-sp,BADM,552,Legal Aspects of Mgt Decisions,LCD,1,6,4,5,6,2,0,0,0,0,0,0,0,0,24,"Cohen, Susan I"
2011,Spring,2011-sp,BADM,553,Ethical Dilemmas in Business,LCD,0,6,9,10,1,0,0,0,0,0,0,0,0,0,26,"Lansing, Paul"
2011,Spring,2011-sp,BADM,557,Dec Support and Knowledge Mgt,LCD,4,5,21,7,2,1,0,0,0,0,0,0,0,0,40,"Tafti, Ali"
2011,Spring,2011-sp,BADM,566,Supply Chain Management,LCD,0,9,6,5,11,4,5,5,3,1,2,1,0,0,52,"Agrawal, Anupam"
2011,Spring,2011-sp,BADM,573,Quant Analysis of Decisions,LCD,4,6,6,8,9,1,0,0,0,0,0,0,0,0,34,"Kwon, Hyok-Jon D"
2011,Spring,2011-sp,BADM,574,Simulation and Risk Analysis,LCD,2,17,12,9,8,3,0,1,1,0,1,1,0,0,55,"Kwon, Hyok-Jon D"
2011,Spring,2011-sp,BADM,582,Multinational Management,LCD,0,8,5,21,5,0,0,0,0,0,0,0,0,0,39,"Cheng, Joseph L"
2011,Spring,2011-sp,BADM,584,Global Marketing,LCD,0,5,25,4,1,0,0,0,0,0,0,0,0,0,35,"Fang, Er"
2011,Spring,2011-sp,BADM,589,Project Management,LCD,0,9,4,7,14,6,1,6,2,1,1,3,0,0,54,"Agrawal, Anupam"
2011,Spring,2011-sp,BADM,590,IT Consulting Project Mgmt,LCD,2,25,4,1,0,0,0,0,0,0,0,0,0,0,32,"Nelson, Matthew L"
2011,Spring,2011-sp,BADM,590,The Economics of Organizations,LCD,0,6,8,8,1,0,1,0,0,0,0,0,0,0,24,"Bercovitz, Janet E"
2011,Spring,2011-sp,BADM,590,Operations Strategy,LCD,7,5,5,5,0,0,0,0,0,0,0,0,0,0,22,"Grahovac, Jovan"
2011,Spring,2011-sp,BADM,590,Seminar in Business Admin,LCD,3,11,6,2,3,0,0,0,0,0,0,0,0,0,25,"Kraatz, Matthew S"
2011,Spring,2011-sp,BADM,590,Global Strategy,LCD,5,30,6,1,0,1,0,0,0,0,1,0,0,0,44,"Hoetker, Glenn"
2011,Spring,2011-sp,BADM,590,Technology Management,LCD,2,38,0,1,2,0,0,1,0,0,0,0,0,0,44,"Agarwal-Tronett, Rajshree"
2011,Spring,2011-sp,BADM,590,Bus Ethics & Corp. Resp.,LCD,0,16,8,15,4,1,0,0,0,0,0,0,0,0,44,"Lansing, Paul"
2011,Spring,2011-sp,BADM,590,Entr & Corporate Renewal,LCD,3,22,9,4,6,0,0,0,0,0,0,0,0,0,44,"Magelli, Paul J"
2011,Spring,2011-sp,BADM,590,International Study,LCD,17,21,3,0,1,2,0,0,0,0,0,0,0,0,44,"Clarke, John F"
2011,Spring,2011-sp,BIOC,446,Physical Biochemistry,LEC,9,6,9,1,4,3,1,0,0,0,0,0,0,0,33,"Gennis, Robert B"
2011,Spring,2011-sp,BIOC,455,Technqs Biochem & Biotech,LEC,2,15,10,13,8,5,4,2,2,0,1,0,0,0,62,"Grabner, Gail K"
2011,Spring,2011-sp,BIOE,205,Circuits & Systems in Bioengrg,LEC,0,2,3,0,9,4,3,5,2,2,0,1,1,1,32,"Gentry, Kenneth"
2011,Spring,2011-sp,BIOE,302,Modeling Human Physiology,LEC,2,24,0,0,12,0,0,1,0,0,0,0,0,0,39,"Sutton, Brad"
2011,Spring,2011-sp,BIOE,398,Quant Human Phys Lab,LEC,0,34,2,0,5,0,0,0,0,0,0,0,0,0,41,"Sutton, Brad"
2011,Spring,2011-sp,BIOE,398,Stat Analysis for Genomic Data,LEC,7,10,8,1,2,0,0,0,0,0,0,0,0,0,28,"Ma, Jian"
2011,Spring,2011-sp,BIOE,414,Biomedical Instrumentation,DIS,0,3,1,1,8,4,0,3,1,1,3,0,1,0,26,"Gentry, Kenneth"
2011,Spring,2011-sp,BIOE,476,Tissue Engineering,LCD,3,20,13,4,0,1,1,0,0,0,0,0,0,0,42,"Amos, Jennifer"
2011,Spring,2011-sp,BIOE,498,Senior Design II,LCD,8,12,4,1,0,0,0,0,0,0,0,0,0,0,25,"Amos, Jennifer"
2011,Spring,2011-sp,BIOE,502,Bioengineering Professionalism,LCD,5,10,5,0,2,1,0,0,0,0,0,0,0,0,23,"Cunningham, Brian T"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,15,7,0,1,0,0,0,0,0,0,0,0,0,23,"Girard, Melissa"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,8,4,6,3,1,0,0,0,0,0,0,0,0,22,"Bascom, Benjamin D"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,5,4,7,6,0,0,1,0,0,0,0,0,0,23,"Adamczyk, Laura"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,8,12,2,0,0,0,1,0,0,0,0,1,0,24,"Hine, Angela L"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,1,8,8,2,0,2,0,0,1,0,0,0,0,22,"Gilmore, Shawn P"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,6,4,1,1,1,0,0,0,0,0,0,0,24,"Chapman, Kendra E"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,8,1,3,0,0,0,0,0,0,0,0,0,23,"Tienou, Debora"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,18,4,0,0,2,0,0,0,0,0,0,0,0,24,"Girard, Melissa"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,4,11,5,2,0,0,0,0,0,0,0,0,1,22,"Tienou, Debora"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,7,12,3,1,0,0,0,0,0,0,0,0,0,23,"Kelly, Daniel"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,5,8,4,3,1,0,0,1,1,0,0,0,0,23,"Kelly, Daniel"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,3,8,6,3,0,0,0,0,0,0,0,1,0,21,"Smith, Julia M"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,1,1,9,3,2,3,1,1,0,0,0,0,0,0,21,"Nadolski, Esther D"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,15,7,0,0,0,1,0,0,0,0,0,0,0,23,"Somers, Max J"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,9,1,2,0,0,0,0,0,0,1,0,0,24,"Don, Michael L"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,3,6,0,1,1,0,0,0,0,0,0,0,22,"Slobodnik, Sydney J"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,7,9,3,0,1,0,0,1,1,1,1,0,0,0,24,"Gabrieloff, Eduardo"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,0,0,6,0,0,3,0,0,2,0,0,0,22,"Hechler, William D"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,1,13,2,0,4,0,0,0,0,0,0,1,0,1,21,"Hechler, William D"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,2,2,15,5,0,0,0,0,0,0,0,0,0,0,24,"Nadolski, Esther D"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,3,16,3,1,0,0,0,0,0,0,0,0,0,23,"Gelston, Sara"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,11,10,2,0,1,0,0,0,0,0,0,0,0,24,"Sheets, Frank R"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,5,1,6,5,3,1,0,0,0,0,0,0,0,21,"Erickson, Bruce"
2011,Spring,2011-sp,BTW,250,Principles Bus Comm,LCD,0,3,6,9,3,0,1,0,1,0,0,0,0,0,23,"Gilmore, Shawn P"
2011,Spring,2011-sp,BTW,261,Principles Tech Comm,LCD,0,19,0,0,3,0,0,0,0,0,0,0,0,0,22,"Grohens, Joseph"
2011,Spring,2011-sp,BTW,261,Principles Tech Comm,LCD,2,10,2,0,6,0,0,1,0,0,0,0,0,0,21,"Hechler, William D"
2011,Spring,2011-sp,BTW,261,Principles Tech Comm,LCD,0,17,0,0,4,0,0,0,0,0,0,0,0,0,21,"Grohens, Joseph"
2011,Spring,2011-sp,BUS,199,Professional Responsibility,LCD,3,20,8,6,2,0,0,0,0,0,0,0,1,1,40,"Gunsalus, C K"
2011,Spring,2011-sp,CB,624,Nutritional Aspect Food An Med,LEC,0,33,0,0,4,0,0,0,0,0,0,0,0,2,37,"Firkins, Lawrence D"
2011,Spring,2011-sp,CB,626,Nutritional Aspect Sm An Med,LEC,0,107,0,0,13,0,0,1,0,0,0,0,0,0,121,"Foreman, Jonathan H"
2011,Spring,2011-sp,CEE,201,Systems Engrg & Economics,LCD,2,18,21,19,39,6,4,3,1,0,0,0,0,0,113,"Cai, Ximing"
2011,Spring,2011-sp,CEE,202,Engineering Risk & Uncertainty,LCD,2,25,16,26,26,13,10,6,2,0,0,3,1,1,130,"Bond, Tami C"
2011,Spring,2011-sp,CEE,300,Behavior of Materials,LCD,0,7,8,16,33,20,6,7,3,1,1,1,0,0,103,"Mondal, Paramita"
2011,Spring,2011-sp,CEE,310,Transportation Engineering,LCD,5,18,16,14,15,9,5,3,2,0,1,0,1,0,89,"Buttlar, William G"
2011,Spring,2011-sp,CEE,320,Construction Engineering,LEC,1,28,33,13,5,5,1,0,0,0,0,0,1,0,87,"Young, Brent D"
2011,Spring,2011-sp,CEE,330,Environmental Engineering,LCD,14,42,24,9,2,1,0,2,0,0,0,0,0,0,94,"Nguyen, Thanh H"
2011,Spring,2011-sp,CEE,350,Water Resources Engineering,LCD,3,4,4,1,4,4,3,6,2,0,0,0,0,0,31,"Parker, Gary"
2011,Spring,2011-sp,CEE,360,Structural Engineering,LCD,3,3,11,9,23,6,10,6,4,2,3,1,2,0,83,"Spencer, B F"
2011,Spring,2011-sp,CEE,380,Geotechnical Engineering,LCD,4,10,19,20,16,9,15,7,4,3,2,1,3,0,113,"Olson, Scott M"
2011,Spring,2011-sp,CEE,407,Airport Design,LCD,0,5,7,10,8,3,0,0,1,0,0,0,0,0,34,"Herrin, Stanley M"
2011,Spring,2011-sp,CEE,415,Geometric Design of Roads,LCD,0,5,9,9,12,2,4,5,3,0,1,1,0,0,51,"Roesler, Jeffery R"
2011,Spring,2011-sp,CEE,420,Construction Productivity,LCD,1,30,10,6,10,5,7,1,0,0,0,0,0,0,70,"Liu, Liang Y"
2011,Spring,2011-sp,CEE,421,Construction Planning,LCD,6,28,17,6,7,2,0,0,1,0,0,0,0,0,67,"El-Rayes, Khaled A"
2011,Spring,2011-sp,CEE,432,Stream Ecology,LCD,1,21,0,1,6,0,0,1,0,0,0,0,0,0,30,"Herricks, Edwin E"
2011,Spring,2011-sp,CEE,440,Fate Cleanup Environ Pollutant,LEC,2,5,10,6,6,4,1,1,1,2,0,0,0,1,38,"Werth, Charles J"
2011,Spring,2011-sp,CEE,444,"Env Eng Principles, Biological",LCD,0,11,3,6,6,1,0,0,0,0,0,0,0,0,27,"Zilles, Julie"
2011,Spring,2011-sp,CEE,447,Atmospheric Chemistry,LCD,3,10,1,1,7,2,3,1,0,0,1,0,0,1,29,"Wuebbles, Donald J"
2011,Spring,2011-sp,CEE,449,Environmental Engineering Lab,LBD,6,6,4,8,4,4,1,5,2,0,0,0,0,0,40,"Marinas, Benito J"
2011,Spring,2011-sp,CEE,452,Hydraulic Analysis and Design,LCD,11,7,11,2,1,0,1,1,0,0,0,0,0,0,34,"Garcia, Marcelo H"
2011,Spring,2011-sp,CEE,453,Urban Hydrology and Hydraulics,LCD,0,15,4,3,7,1,0,3,0,0,0,0,0,0,33,"Schmidt, Arthur R"
2011,Spring,2011-sp,CEE,460,Steel Structures I,LCD,3,20,6,6,25,15,2,1,2,0,1,0,1,0,82,"Fahnestock, Larry A"
2011,Spring,2011-sp,CEE,461,Reinforced Concrete I,LCD,3,11,16,14,16,11,4,3,2,0,1,0,0,0,81,"Kuchma, Daniel A"
2011,Spring,2011-sp,CEE,463,Reinforced Concrete II,LCD,4,24,16,18,4,1,2,0,0,0,0,0,0,0,69,"Andrawes, Bassem O"
2011,Spring,2011-sp,CEE,465,Design of Structural Systems,LCD,0,12,4,16,6,9,1,2,0,0,0,0,0,0,50,"Abrams, Daniel P"
2011,Spring,2011-sp,CEE,470,Structural Analysis,LCD,1,10,16,13,11,6,4,2,0,1,0,0,0,0,64,"Duarte, Carlos A"
2011,Spring,2011-sp,CEE,483,Soil Mechanics and Behavior,LEC,1,7,4,0,10,0,0,7,0,0,2,0,0,0,31,"Mesri, Gholamreza"
2011,Spring,2011-sp,CEE,491,Decision and Risk Analysis,LCD,4,15,9,1,0,0,0,0,0,0,0,0,0,0,29,"Song, Junho"
2011,Spring,2011-sp,CEE,498,Special Topics,LCD,1,12,7,3,0,0,0,0,0,0,0,0,0,0,23,"Edwards, John R"
2011,Spring,2011-sp,CEE,506,Pavement Design II,LCD,0,4,7,3,3,2,1,0,1,0,0,0,0,0,21,"Roesler, Jeffery R"
2011,Spring,2011-sp,CEE,528,Construction Data Modeling,LCD,2,10,7,1,4,0,0,0,0,0,0,0,0,0,24,"El-Gohary, Nora"
2011,Spring,2011-sp,CEE,560,Steel Structures III,LCD,2,10,11,8,9,4,0,0,0,0,0,0,0,0,44,"Lafave, James M"
2011,Spring,2011-sp,CEE,570,Finite Element Methods,LCD,0,15,21,10,16,5,0,0,0,0,0,0,0,0,67,"Masud, Arif"
2011,Spring,2011-sp,CEE,572,Earthquake Engineering,LCD,9,11,10,17,6,9,0,0,0,0,0,0,0,0,62,"Elnashai, Amr S"
2011,Spring,2011-sp,CEE,598,Special Topics,LCD,0,7,7,13,7,6,1,0,0,0,0,0,0,0,41,"Young, Brent D"
2011,Spring,2011-sp,CHBE,101,Hidden World of Engineering,LEC,0,12,23,19,2,8,0,2,1,0,0,0,0,0,67,"Hammack, William S"
